image_name,pci
"50564_[40.71615126143723, -89.44384977756128]_ 2023-10-18 20-51-17_46.139_LD.jpg",16
"6730_[40.703386266904175, -89.40406573064993]_ 2023-10-18 17-01-05_24.124_LD.jpg",46
"44962_(40.7068285, -89.4118608333333)_ 2023-10-20 19-39-57_36.79095_D.jpg",100
"7437_[40.70277022143314, -89.39302308448269]_ 2023-10-18 17-43-13_40.86095_LD.jpg",98
"26713_[40.709194732678924, -89.40237619446121]_ 2023-10-18 17-20-37_13.69185_LD.jpg",39
"23298_[40.697778142982436, -89.4216262859501]_ 2023-10-20 20-22-46_32.15115_LD.jpg",38
"34989_[40.7144393829631, -89.4307970523421]_ 2023-10-18 19-32-58_33.2445_LD.jpg",100
"16958_(40.7029858333333, -89.4566581666667)_ 2023-10-20 18-35-16_66.91635_D.jpg",15
"50637_[40.716356573898864, -89.44313433308075]_ 2023-10-18 20-52-01_47.6671_LD.jpg",16
"10752_[40.723849261111226, -89.44624991924246]_ 2023-10-18 20-32-01_28.786_LD.jpg",44
"44432_(40.7129306666667, -89.4175468333333)_ 2023-10-20 19-35-05_22.94_D.jpg",64
"46399_(40.7032048333333, -89.4174341666667)_ 2023-10-20 19-57-17_39.9008_D.jpg",86
"59939_[40.69897725631413, -89.45987025200411]_ 2023-10-20 18-28-32_49.85195_LD.jpg",100
"32241_(40.7149648333333, -89.4141891666667)_ 2023-10-18 19-05-23_32.8745_D.jpg",78
"25896_(40.6965575, -89.4068145)_ 2023-10-20 20-46-20_47.9076_D.jpg",38
"3718_(40.7086378333333, -89.3948073333333)_ 2023-10-18 16-16-37_15.9063_D.jpg",100
"8339_(40.7019975, -89.4030985)_ 2023-10-18 17-59-48_12.35245_D.jpg",16
"8526_[40.7031005674282, -89.40686600454518]_ 2023-10-18 18-05-03_5.1319_LD.jpg",4
"33669_(40.7164611666667, -89.4187705)_ 2023-10-18 19-19-28_36.0491_D.jpg",92
"20108_[40.704862565740825, -89.43579380948339]_ 2023-10-20 19-05-46_31.1725_LD.jpg",14
"518_[40.72004608582214, -89.41689970680022]_ 2023-10-18 15-44-10_63.3921_LD.jpg",62
"5913_[40.70275886874171, -89.39839004326416]_ 2023-10-18 16-41-47_20.08545_LD.jpg",100
"13351_(40.6975016666667, -89.4463385)_ 2023-10-20 16-25-37_28.00715_D.jpg",45
"20036_(40.7049955, -89.4395945)_ 2023-10-20 19-05-23_46.87715_D.jpg",12
"41926_[40.70470591758758, -89.4647125]_ 2023-10-20 16-43-27_54.20315_LD.jpg",92
"44966_(40.7069826666667, -89.4118641666667)_ 2023-10-20 19-39-59_35.668_D.jpg",100
"27401_(40.7110268333333, -89.3998408333333)_ 2023-10-18 17-28-43_19.6026_D.jpg",63
"20466_[40.7090053477687, -89.43488994292468]_ 2023-10-20 19-09-23_22.0335_LD.jpg",100
"9205_[40.72900880581961, -89.43843187265159]_ 2023-10-18 20-17-04_21.38415_LD.jpg",65
"9191_(40.7292378333333, -89.4384426666667)_ 2023-10-18 20-16-42_23.31185_D.jpg",64
"12284_[40.69426127795821, -89.43858038394266]_ 2023-10-20 16-14-05_26.52715_LD.jpg",19
"27723_(40.7115125, -89.3963726666667)_ 2023-10-18 17-32-20_28.97655_D.jpg",55
"32331_(40.7142171666667, -89.4130305)_ 2023-10-18 19-06-36_29.5926_D.jpg",93
"23917_(40.6947863333333, -89.4261293333333)_ 2023-10-20 20-28-58_19.48235_D.jpg",38
"33853_[40.71798446153984, -89.42112338924571]_ 2023-10-18 19-21-21_32.9929_LD.jpg",100
"32238_[40.71507042899818, -89.4142707658569]_ 2023-10-18 19-05-22_32.6858_LD.jpg",100
"3705_(40.7081316666667, -89.3948233333333)_ 2023-10-18 16-16-29_32.8264_D.jpg",100
"59044_(40.6851465, -89.4628851666667)_ 2023-10-20 18-20-50_38.26355_D.jpg",43
"8593_[40.70157258824526, -89.40677436555593]_ 2023-10-18 18-06-48_7.47215_LD.jpg",3
"300_(40.7192576666667, -89.4294558333333)_ 2023-10-18 15-43-04_61.99905_D.jpg",100
"27851_[40.71036896862094, -89.3944130145948]_ 2023-10-18 17-33-53_32.5415_LD.jpg",48
"27832_(40.7099408333333, -89.3949063333333)_ 2023-10-18 17-33-42_31.67385_D.jpg",46
"60320_(40.6980636666667, -89.4598805)_ 2023-10-20 18-34-21_44.4962_D.jpg",65
"29461_(40.706869, -89.411857)_ 2023-10-18 18-37-52_31.54065_D.jpg",100
"44945_(40.706162, -89.4118426666667)_ 2023-10-20 19-39-51_39.2903_D.jpg",100
"58486_(40.6942186666667, -89.4740476666667)_ 2023-10-20 18-16-56_46.92525_D.jpg",100
"542_(40.7200961666667, -89.4153111666667)_ 2023-10-18 15-44-17_69.4342_D.jpg",93
"28283_[40.704381265171484, -89.39315946142153]_ 2023-10-18 17-38-25_19.1105_LD.jpg",98
"27383_[40.71115762282811, -89.40000430687031]_ 2023-10-18 17-28-22_22.5811_LD.jpg",48
"51777_(40.7102576666667, -89.434693)_ 2023-10-20 15-48-50_35.78085_D.jpg",36
"32344_[40.71441157127416, -89.4136288805528]_ 2023-10-18 19-06-42_30.8395_LD.jpg",64
"33671_[40.71643175242913, -89.41887737910477]_ 2023-10-18 19-19-29_36.4154_LD.jpg",61
"33848_(40.7181885, -89.421107)_ 2023-10-18 19-21-18_30.00885_D.jpg",64
"60411_(40.701513, -89.4594355)_ 2023-10-20 18-34-59_49.01945_D.jpg",38
"12075_(40.6912376666667, -89.4390096666667)_ 2023-10-20 16-12-05_8.6765_D.jpg",100
"34979_[40.71486651225617, -89.4308184034478]_ 2023-10-18 19-32-53_35.3535_LD.jpg",78
"32449_[40.71840670466287, -89.41544964962281]_ 2023-10-18 19-07-28_44.2076_LD.jpg",62
"38773_[40.72664126883967, -89.43943027908375]_ 2023-10-18 20-06-28_29.5963_LD.jpg",45
"32372_[40.71537945547678, -89.4143655928552]_ 2023-10-18 19-06-55_34.21575_LD.jpg",89
"15109_(40.6963706666667, -89.468914)_ 2023-10-20 17-15-52_32.07345_D.jpg",47
"26093_(40.707144, -89.4070928333333)_ 2023-10-18 17-11-55_27.29305_D.jpg",38
"59953_(40.6984095, -89.4598963333333)_ 2023-10-20 18-28-37_46.7458_D.jpg",53
"8761_(40.7043338333333, -89.4091978333333)_ 2023-10-18 18-09-46_11.61985_D.jpg",14
"14639_[40.69104627216926, -89.46756191251043]_ 2023-10-20 17-10-56_27.4392_LD.jpg",27
"55415_[40.696619992346434, -89.4788698339144]_ 2023-10-20 17-50-12_29.14305_LD.jpg",66
"16247_(40.6962965, -89.4836513333333)_ 2023-10-20 17-29-40_50.13685_D.jpg",43
"33670_(40.7164596666667, -89.41883)_ 2023-10-18 19-19-28_36.3747_D.jpg",87
"49826_[40.725161422497074, -89.45009548118291]_ 2023-10-18 20-44-12_40.25785_LD.jpg",100
"49804_(40.7007905, -89.3985231666666)_ 2023-10-20 21-31-12_23.5801_D.jpg",100
"33436_(40.7201486666667, -89.4162278333333)_ 2023-10-18 19-16-20_49.28955_D.jpg",100
"20096_[40.70492410587174, -89.4364097551751]_ 2023-10-20 19-05-41_50.9342_LD.jpg",42
"7500_[40.70444658037255, -89.39435759590691]_ 2023-10-18 17-43-46_42.2318_LD.jpg",34
"19039_(40.7031686666667, -89.443621)_ 2023-10-20 18-53-13_22.348_D.jpg",95
"33901_(40.7174576666667, -89.4222008333334)_ 2023-10-18 19-21-52_26.8694_D.jpg",100
"41880_[40.705082087687636, -89.46249252996735]_ 2023-10-20 16-42-57_22.8364_LD.jpg",4
"19137_(40.703441, -89.4436343333334)_ 2023-10-20 18-54-47_31.6979_D.jpg",100
"20070_(40.705018, -89.4377685)_ 2023-10-20 19-05-33_54.65455_D.jpg",38
"28163_[40.70778975864031, -89.3948128295351]_ 2023-10-18 17-37-07_29.29845_LD.jpg",100
"26359_[40.71074772748171, -89.40724441554093]_ 2023-10-18 17-15-23_34.9465_LD.jpg",43
"16657_[40.6964428506439, -89.47995299709447]_ 2023-10-20 17-33-56_38.4837_LD.jpg",100
"51292_[40.7138052146302, -89.43219663385804]_ 2023-10-20 15-43-36_28.6713_LD.jpg",64
"33820_[40.71784054317366, -89.42108891546786]_ 2023-10-18 19-20-52_36.87605_LD.jpg",64
"39760_[40.71346126933335, -89.44824680627667]_ 2023-10-20 15-23-26_21.8522_LD.jpg",44
"41895_(40.7050528333333, -89.463124)_ 2023-10-20 16-43-17_44.94575_D.jpg",88
"56636_[40.687801589288505, -89.48362990564742]_ 2023-10-20 18-02-40_48.9029_LD.jpg",100
"60428_(40.7019175, -89.458674)_ 2023-10-20 18-35-04_59.93815_D.jpg",64
"56643_(40.6875428333333, -89.4835963333333)_ 2023-10-20 18-02-42_48.7179_D.jpg",100
"34988_(40.7144833333333, -89.4307716666667)_ 2023-10-18 19-32-57_33.2852_D.jpg",64
"14381_[40.703192028407905, -89.45628348227807]_ 2023-10-20 16-36-25_60.7318_LD.jpg",45
"25915_(40.6972706666667, -89.406817)_ 2023-10-20 20-46-26_48.1259_D.jpg",39
"21457_(40.7110426666667, -89.4211341666667)_ 2023-10-20 19-19-57_27.62605_D.jpg",45
"28155_(40.708091, -89.3948375)_ 2023-10-18 17-37-03_30.00515_D.jpg",100
"16661_(40.69649, -89.4797526666667)_ 2023-10-20 17-33-58_38.47075_D.jpg",66
"29105_(40.7064381666667, -89.4118805)_ 2023-10-18 18-32-53_33.99745_D.jpg",100
"41799_(40.7047403333333, -89.4617685)_ 2023-10-20 16-41-58_30.44175_D.jpg",23
"39762_(40.7135173333333, -89.44834)_ 2023-10-20 15-23-28_16.54455_D.jpg",100
"28154_(40.7081283333333, -89.394839)_ 2023-10-18 17-37-03_30.53425_D.jpg",100
"59899_(40.7005478333333, -89.4599745)_ 2023-10-20 18-28-19_39.2681_D.jpg",100
"45306_[40.708612290042616, -89.41191122236611]_ 2023-10-20 19-43-41_40.4447_LD.jpg",100
"16855_[40.69750999844, -89.48367162540536]_ 2023-10-20 17-35-49_32.4157_LD.jpg",18
"44430_(40.7130068333333, -89.4175165)_ 2023-10-20 19-35-04_19.27885_D.jpg",100
"51276_[40.71377174256037, -89.4322056710232]_ 2023-10-20 15-43-22_27.87395_LD.jpg",100
"45522_(40.706673, -89.4118311666667)_ 2023-10-20 19-46-19_31.524_D.jpg",100
"30439_[40.71636666600612, -89.40734574450732]_ 2023-10-18 18-49-17_49.00095_LD.jpg",44
"34990_[40.71439660483811, -89.43079539517538]_ 2023-10-18 19-32-58_33.596_LD.jpg",100
"6537_(40.7030835, -89.4020351666667)_ 2023-10-18 16-54-22_13.15905_D.jpg",4
"44449_[40.71224924617998, -89.41756569292447]_ 2023-10-20 19-35-13_38.79635_LD.jpg",100
"27693_[40.710671933497395, -89.39652829415861]_ 2023-10-18 17-32-02_30.3178_LD.jpg",78
"6777_(40.7029711666667, -89.404978)_ 2023-10-18 17-02-09_11.4774_D.jpg",7
"59352_[40.69503256727219, -89.46471854511044]_ 2023-10-20 18-23-01_18.0523_LD.jpg",4
"58482_[40.69405904746904, -89.47407424882056]_ 2023-10-20 18-16-55_50.69185_LD.jpg",88
"510_(40.7200671666667, -89.4173911666667)_ 2023-10-18 15-44-07_61.42925_D.jpg",42
"49866_(40.725179, -89.4501111666667)_ 2023-10-18 20-44-39_33.5886_D.jpg",100
"25624_[40.69037096419235, -89.40811343180422]_ 2023-10-20 20-44-05_8.57845_LD.jpg",2
"10739_(40.7235353333333, -89.4459625)_ 2023-10-18 20-31-53_30.61565_D.jpg",100
"30246_(40.712432, -89.4072518333333)_ 2023-10-18 18-47-49_38.961_D.jpg",40
"59913_[40.6999698936053, -89.45993840903864]_ 2023-10-20 18-28-24_50.0092_LD.jpg",100
"6057_(40.7032026666667, -89.39907)_ 2023-10-18 16-44-37_14.4818_D.jpg",9
"26760_(40.7092508333333, -89.404786)_ 2023-10-18 17-21-05_28.0053_D.jpg",78
"60399_(40.7012203333333, -89.4599685)_ 2023-10-20 18-34-54_32.7561_D.jpg",4
"43609_[40.69383588161811, -89.47438463973079]_ 2023-10-20 16-59-55_10.32115_LD.jpg",4
"36767_[40.71922008473139, -89.43175717159141]_ 2023-10-18 19-50-07_56.98_LD.jpg",4
"5315_(40.705215, -89.3948641666667)_ 2023-10-18 16-33-37_28.28835_D.jpg",100
"7489_(40.7045193333333, -89.393764)_ 2023-10-18 17-43-42_39.95075_D.jpg",64
"9214_[40.72936390860495, -89.43839110598657]_ 2023-10-18 20-17-10_27.9831_LD.jpg",82
"28499_(40.7049581666667, -89.4103871666667)_ 2023-10-18 18-20-10_22.79385_D.jpg",40
"46915_[40.702868047551966, -89.42157920034711]_ 2023-10-20 20-04-00_26.20155_LD.jpg",23
"32240_[40.71499007263908, -89.41423318805514]_ 2023-10-18 19-05-23_33.37585_LD.jpg",88
"36218_(40.7193795, -89.4273766666666)_ 2023-10-18 19-43-31_49.07495_D.jpg",78
"19624_(40.7053158333333, -89.4455741666667)_ 2023-10-20 19-01-00_29.1967_D.jpg",25
"23109_[40.69967941774835, -89.4229912605557]_ 2023-10-20 20-21-00_29.8035_LD.jpg",41
"43707_[40.69551534492566, -89.46992724325338]_ 2023-10-20 17-00-56_36.91305_LD.jpg",25
"45315_(40.7082541666667, -89.4118715)_ 2023-10-20 19-43-45_23.21565_D.jpg",100
"45192_[40.70855271317944, -89.41184327381421]_ 2023-10-20 19-42-29_36.04355_LD.jpg",100
"55444_[40.69642001449161, -89.48043253029138]_ 2023-10-20 17-50-26_34.9687_LD.jpg",96
"32237_[40.715112082350274, -89.41428741421777]_ 2023-10-18 19-05-21_32.79125_LD.jpg",100
"51293_[40.71378260308188, -89.432234653081]_ 2023-10-20 15-43-36_29.60925_LD.jpg",100
"17113_[40.70342458736284, -89.4516200795076]_ 2023-10-20 18-36-16_41.82295_LD.jpg",43
"46790_(40.7032713333333, -89.4176101666667)_ 2023-10-20 20-01-41_46.472_D.jpg",48
"16920_[40.694779486326276, -89.48369108021619]_ 2023-10-20 17-36-13_38.75935_LD.jpg",46
"27750_(40.7115271666667, -89.3960276666667)_ 2023-10-18 17-32-51_25.9666_D.jpg",100
"20498_(40.7092458333333, -89.4355206666667)_ 2023-10-20 19-09-53_25.2081_D.jpg",100
"46086_[40.70255233333324, -89.41748341860074]_ 2023-10-20 19-53-59_33.744_LD.jpg",100
"59937_(40.6990526666667, -89.4598973333333)_ 2023-10-20 18-28-31_50.14795_D.jpg",100
"34961_(40.7156188333333, -89.430802)_ 2023-10-18 19-32-44_22.9659_D.jpg",64
"60086_(40.6933503333333, -89.4600355)_ 2023-10-20 18-29-51_24.02595_D.jpg",64
"14393_(40.7035393333333, -89.4556901666667)_ 2023-10-20 16-36-28_63.68255_D.jpg",38
"59911_[40.700044932579594, -89.45994007258274]_ 2023-10-20 18-28-24_49.4283_LD.jpg",100
"56810_[40.68841069312661, -89.48360674736162]_ 2023-10-20 18-04-16_44.43515_LD.jpg",100
"16878_(40.6965796666667, -89.4836791666667)_ 2023-10-20 17-35-57_53.3059_D.jpg",43
"29465_(40.707026, -89.411861)_ 2023-10-18 18-37-55_20.7644_D.jpg",100
"29063_[40.70619766811259, -89.41184885027208]_ 2023-10-18 18-32-20_28.35865_LD.jpg",100
"45528_[40.70643586066982, -89.4117992627712]_ 2023-10-20 19-46-22_31.3649_LD.jpg",100
"41752_[40.70594827178461, -89.46180765105235]_ 2023-10-20 16-41-36_48.86405_LD.jpg",90
"27213_[40.70920075890424, -89.40325999489994]_ 2023-10-18 17-26-27_36.9334_LD.jpg",96
"47277_[40.703070989097526, -89.42314831219244]_ 2023-10-20 20-08-42_51.47255_LD.jpg",4
"9221_[40.72963299999993, -89.43838409149497]_ 2023-10-18 20-17-13_29.70915_LD.jpg",45
"29447_(40.7063218333333, -89.4118341666667)_ 2023-10-18 18-37-45_24.15545_D.jpg",100
"11712_(40.7251851666667, -89.4501886666667)_ 2023-10-18 20-42-18_34.8577_D.jpg",88
"2253_[40.70338425231012, -89.40784955734985]_ 2023-10-20 21-53-12_37.60495_LD.jpg",64
"32253_[40.71455616485115, -89.41384086827853]_ 2023-10-18 19-05-29_26.03505_LD.jpg",98
"6071_[40.70350442329503, -89.39939777394486]_ 2023-10-18 16-45-13_25.87225_LD.jpg",43
"44438_(40.7126843333333, -89.4175493333333)_ 2023-10-20 19-35-08_34.91875_D.jpg",64
"2252_[40.70338475843107, -89.40779952500236]_ 2023-10-20 21-53-12_37.83065_LD.jpg",64
"46619_(40.7050821666667, -89.4103591666667)_ 2023-10-20 20-00-05_17.3715_D.jpg",48
"60356_[40.69947966139329, -89.45991507775577]_ 2023-10-20 18-34-32_48.2332_LD.jpg",100
"51029_(40.715841, -89.4446661666667)_ 2023-10-18 20-55-27_18.3335_D.jpg",39
"46910_[40.70298099199429, -89.42143031484515]_ 2023-10-20 20-03-56_11.9732_LD.jpg",23
"56794_(40.6876998333333, -89.4835728333333)_ 2023-10-20 18-04-10_43.253_D.jpg",100
"15086_(40.6959575, -89.4684283333333)_ 2023-10-20 17-15-37_14.6224_D.jpg",16
"6571_[40.70346347822744, -89.40323360960431]_ 2023-10-18 16-56-29_8.9836_LD.jpg",44
"60014_[40.695844295602264, -89.45930906276548]_ 2023-10-20 18-29-00_43.7895_LD.jpg",65
"5896_[40.70210537989297, -89.39836557539846]_ 2023-10-18 16-41-36_21.35455_LD.jpg",100
"41789_(40.7048895, -89.4622146666667)_ 2023-10-20 16-41-53_29.3595_D.jpg",25
"48066_[40.69665270402783, -89.40681323752179]_ 2023-10-20 21-08-08_53.49645_LD.jpg",39
"28312_(40.7032828333333, -89.393068)_ 2023-10-18 17-38-39_37.49025_D.jpg",100
"5895_(40.7020691666667, -89.3983373333333)_ 2023-10-18 16-41-35_19.3695_D.jpg",100
"59916_[40.69985627878268, -89.45993557292446]_ 2023-10-20 18-28-25_50.4754_LD.jpg",100
"2217_[40.70338096413202, -89.40624432390379]_ 2023-10-20 21-52-49_22.1112_LD.jpg",64
"46048_(40.7021683333333, -89.4174198333333)_ 2023-10-20 19-53-28_31.32975_D.jpg",100
"5377_[40.704112511481014, -89.39308619906875]_ 2023-10-18 16-34-16_28.0423_LD.jpg",100
"35457_(40.7114451666667, -89.4287846666667)_ 2023-10-18 19-37-06_28.46225_D.jpg",64
"8663_[40.70352537845246, -89.4068081513809]_ 2023-10-18 18-08-03_23.09355_LD.jpg",41
"41464_(40.7034435, -89.456807)_ 2023-10-20 16-38-52_35.6717_D.jpg",64
"24794_(40.6977453333333, -89.4216838333333)_ 2023-10-20 20-38-02_31.29645_D.jpg",38
"25183_(40.7033958333333, -89.4075623333334)_ 2023-10-20 20-40-47_43.48055_D.jpg",64
"22988_[40.702956821934585, -89.42158592235775]_ 2023-10-20 20-19-59_35.40715_LD.jpg",10
"35458_(40.7114026666667, -89.428788)_ 2023-10-18 19-37-07_28.18475_D.jpg",64
"8318_(40.7027988333333, -89.4031041666667)_ 2023-10-18 17-59-26_9.14455_D.jpg",20
"41731_[40.70658059499632, -89.46101079467694]_ 2023-10-20 16-41-26_24.9898_LD.jpg",39
"41484_[40.70398324559738, -89.45763689949028]_ 2023-10-20 16-39-00_47.91685_LD.jpg",38
"2308_[40.70412086912053, -89.40609094092156]_ 2023-10-18 15-51-34_11.3886_LD.jpg",46
"53727_(40.7001405, -89.483713)_ 2023-10-20 17-37-26_51.23205_D.jpg",48
"32452_(40.7185438333333, -89.4154345)_ 2023-10-18 19-07-29_44.88285_D.jpg",75
"28302_(40.7036595, -89.3930838333333)_ 2023-10-18 17-38-35_37.8621_D.jpg",100
"43353_[40.69674116023637, -89.46724306393313]_ 2023-10-20 16-56-56_33.06135_LD.jpg",43
"23258_(40.6994436666667, -89.4216025)_ 2023-10-20 20-22-32_55.19105_D.jpg",75
"8688_[40.70337158425428, -89.4080733333333]_ 2023-10-18 18-08-17_36.04725_LD.jpg",100
"12283_(40.6942863333333, -89.4385266666667)_ 2023-10-20 16-14-05_27.0877_D.jpg",16
"7456_[40.703628145699476, -89.39308607378759]_ 2023-10-18 17-43-21_46.4017_LD.jpg",100
"33437_(40.7201478333333, -89.4162766666667)_ 2023-10-18 19-16-20_49.3025_D.jpg",100
"20514_[40.7089352227504, -89.43481174776319]_ 2023-10-20 19-10-08_12.0213_LD.jpg",75
"16649_[40.69641405921341, -89.48037655025986]_ 2023-10-20 17-33-52_34.86325_LD.jpg",100
"10557_[40.72400341770478, -89.43795725317064]_ 2023-10-18 20-29-56_34.9835_LD.jpg",45
"20962_(40.7107108333333, -89.4271196666667)_ 2023-10-20 19-14-58_31.75155_D.jpg",100
"35167_(40.7157211666667, -89.4286156666667)_ 2023-10-18 19-34-26_26.41615_D.jpg",64
"22010_[40.71108426257342, -89.41752916333536]_ 2023-10-20 19-25-30_38.0545_LD.jpg",100
"59196_(40.6886691666667, -89.4642736666667)_ 2023-10-20 18-22-07_52.5511_D.jpg",48
"23236_(40.700334, -89.4216025)_ 2023-10-20 20-22-24_25.67985_D.jpg",75
"15084_[40.69588558249864, -89.46839159453764]_ 2023-10-20 17-15-21_0.28675_LD.jpg",23
"33863_[40.71771425092098, -89.4213543333333]_ 2023-10-18 19-21-27_26.74175_LD.jpg",64
"51269_(40.7136351666667, -89.4325133333333)_ 2023-10-20 15-43-18_18.9181_D.jpg",70
"27758_(40.7115463333333, -89.3964623333333)_ 2023-10-18 17-32-56_26.7769_D.jpg",100
"16056_[40.69309937829799, -89.4816309954534]_ 2023-10-20 17-27-14_15.78605_LD.jpg",16
"32368_(40.7152263333333, -89.4142856666667)_ 2023-10-18 19-06-53_36.56895_D.jpg",78
"60377_(40.7004323333333, -89.4599071666667)_ 2023-10-20 18-34-41_43.34365_D.jpg",100
"26514_[40.70917725236779, -89.40263561498705]_ 2023-10-18 17-17-18_29.13565_LD.jpg",62
"33830_(40.7182263333333, -89.4210821666667)_ 2023-10-18 19-20-57_32.8967_D.jpg",64
"24030_(40.6967458333333, -89.426192)_ 2023-10-20 20-30-04_34.23795_D.jpg",46
"54372_[40.71506729114392, -89.48390924650731]_ 2023-10-20 17-41-51_29.37615_LD.jpg",38
"26347_(40.7112548333333, -89.4072246666667)_ 2023-10-18 17-15-18_35.35165_D.jpg",41
"33444_[40.720113423535246, -89.41661659562924]_ 2023-10-18 19-16-22_48.63835_LD.jpg",78
"57291_(40.6947168333333, -89.4745965)_ 2023-10-20 18-09-24_35.594_D.jpg",100
"48640_(40.7029485, -89.4102715)_ 2023-10-20 21-14-54_31.07815_D.jpg",49
"28271_(40.7044541666667, -89.393751)_ 2023-10-18 17-38-19_40.0192_D.jpg",64
"1999_(40.7010646666667, -89.4043271666667)_ 2023-10-20 21-48-44_5.7535_D.jpg",18
"19330_[40.70424083333324, -89.44360594763975]_ 2023-10-20 18-56-48_32.8227_LD.jpg",36
"16689_(40.6967511666667, -89.4782761666667)_ 2023-10-20 17-34-10_35.5866_D.jpg",78
"56790_[40.68752934288133, -89.48359708050045]_ 2023-10-20 18-04-08_42.18185_LD.jpg",100
"49844_[40.72516711062097, -89.45105641428849]_ 2023-10-18 20-44-21_10.63195_LD.jpg",95
"8759_(40.7043896666667, -89.4096516666667)_ 2023-10-18 18-09-35_9.4979_D.jpg",16
"18162_[40.697619939157995, -89.44631075186511]_ 2023-10-20 18-44-50_31.2465_LD.jpg",32
"8439_(40.7022746666667, -89.4051953333333)_ 2023-10-18 18-03-52_28.9673_D.jpg",100
"53752_(40.7011261666667, -89.4837251666667)_ 2023-10-20 17-37-34_47.0677_D.jpg",42
"45952_[40.70186761469159, -89.41677197844837]_ 2023-10-20 19-51-53_12.93335_LD.jpg",100
"41761_(40.7057125, -89.4621326666667)_ 2023-10-20 16-41-38_52.7213_D.jpg",90
"2301_(40.703864, -89.4061218333333)_ 2023-10-18 15-51-26_13.86945_D.jpg",38
"11151_(40.7211788333333, -89.4474033333333)_ 2023-10-18 20-36-16_8.6876_D.jpg",36
"665_(40.7202028333333, -89.4078395)_ 2023-10-18 15-44-55_31.931_D.jpg",100
"56827_(40.6891615, -89.483591)_ 2023-10-20 18-04-23_43.17715_D.jpg",100
"46067_[40.70296647365432, -89.41738743106936]_ 2023-10-20 19-53-37_27.4651_LD.jpg",100
"41821_(40.7047508333333, -89.4605858333333)_ 2023-10-20 16-42-09_35.1167_D.jpg",65
"29454_[40.706591548496384, -89.4118225845085]_ 2023-10-18 18-37-49_31.2317_LD.jpg",100
"33164_(40.7200886666667, -89.4166138333333)_ 2023-10-18 19-14-03_53.27075_D.jpg",100
"11719_[40.725148263054955, -89.44980531558365]_ 2023-10-18 20-42-22_33.60895_LD.jpg",93
"50258_(40.7235543333333, -89.4459765)_ 2023-10-18 20-48-06_38.7871_D.jpg",100
"8329_(40.7023793333333, -89.4031016666667)_ 2023-10-18 17-59-38_14.27645_D.jpg",18
"29456_(40.7066721666667, -89.4118535)_ 2023-10-18 18-37-50_32.5267_D.jpg",100
"60357_(40.6995273333333, -89.4598881666667)_ 2023-10-20 18-34-33_47.00665_D.jpg",100
"51298_(40.713697, -89.4324591666667)_ 2023-10-20 15-43-39_20.65155_D.jpg",64
"60129_(40.691601, -89.4600796666667)_ 2023-10-20 18-30-13_25.49855_D.jpg",65
"35465_(40.7111258333333, -89.4288058333333)_ 2023-10-18 19-37-11_21.99835_D.jpg",65
"58932_(40.688624, -89.4642778333333)_ 2023-10-20 18-20-02_45.436_D.jpg",49
"10595_[40.72353730673916, -89.43978222908918]_ 2023-10-18 20-30-12_37.6771_LD.jpg",45
"35164_(40.7157618333333, -89.4287615)_ 2023-10-18 19-34-25_29.15045_D.jpg",64
"6685_(40.7039873333333, -89.4044131666667)_ 2023-10-18 16-58-51_4.0663_D.jpg",16
"28160_(40.7079038333333, -89.3948345)_ 2023-10-18 17-37-06_29.5445_D.jpg",100
